Product ID|Active (0/1)|Name *|Categories (x,y,z...)|Price|Налог ID|Оптовая цена|Распродажа (0/1)|Величина скидки|Процент скидки|Скидка с (yyyy-mm-dd)|Скидка по (yyyy-mm-dd)|Артикул|Артикул поставщика|Поставщик|Производитель|R1|R2|R3|Штрих EAN13|Штрих EAN13|Штрих EAN13|Штрих UPC|Экол. налог|Ширина|Высота|Глубина|Вес|Кол-во|Мин. кол-во|Видимость|Доп расходы доставка|Ед. изм|Ед. изм Пост|К-нт передачи|Текст фасовки|Страна происх.|Сертификат|Сертификат полный|ГТД|Ед. изм 2|Цена|Короткое описание|Описание|Метки (x,y,z...)|Meta title|Meta keywords|Meta description|URL rewritten|Текст в наличии|Текст на заказ|Доступен (0/1)|Дата доступен|Дата создания|Отображать цену (0/1)|URL фото (x,y,z...)|Удалить фото (0/1)|Характеристика (Name:Value:Position)|Доступен только онлайн (0/1)|Состояние|Настраиваемый (0 = No, 1 = Yes)|Загружаемые файлы (0 = No, 1 = Yes)|Текстовые поля (0 = No, 1 = Yes)|Действия когда нет в наличии|ID магазина|Расширенное управление (0 = No, 1 = Yes)|Количество (0 = Страница, 1 = Склад)|Склад ID
283|1|Огненный букет|6|3160.00|0|1738.00||||||РС476|РС476|1|3|1|1|4||||||30.000000|22.500000|22.500000|2.500000||1|||0|0|1|за 1 шт.|1|ЦЦ09.А.00391        |ЦЦ09.А.00391 0153746 ООО "Пуск" ОАО "ФНПЦ "НИИ прикладной химии" RP-02/15 от 17.02.2015 21.08.2015-20.08.2018                                                                                                                                             |10130080/230617/0014265  |||Батарея. 8 эффектов. <BR>поток трещащих и желтых огней;<BR>поток золотых звездочек и красных огней;<BR>поток трещащих искр и синих огней;<BR>поток трещащих и зеленых огней;<BR>поток красных, зеленых огней и шуршащих серебряных звездочек;<BR>поток желтых, синих огней и разлетающихся трещащих искр;<BR>поток красных, зеленых и разлетающихся серебряных огней;<BR>концовка- зеленые и красные огни и облако из трещащих серебряных искр.|Батарея. 8 эффектов. <BR>поток трещащих и желтых огней;<BR>поток золотых звездочек и красных огней;<BR>поток трещащих искр и синих огней;<BR>поток трещащих и зеленых огней;<BR>поток красных, зеленых огней и шуршащих серебряных звездочек;<BR>поток желтых, синих огней и разлетающихся трещащих искр;<BR>поток красных, зеленых и разлетающихся серебряных огней;<BR>концовка- зеленые и красные огни и облако из трещащих серебряных искр.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/MgXQh1Qdep8?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс476.jpg|1|Высота, м.:6:3||new||||2|1^4^5^6|1|1|
285|1|Мир для двоих|6|631.00|0|347.05||||||РС478|РС478|1|3|1|1|24||||||18.000000|13.000000|13.000000|0.500000||1|||0|0|1|за 1 шт.|1|ЦЦ09.А.00670        |ЦЦ09.А.00670 0159037 ООО "ПУСК" АО "ФНПЦ "НИИПХ" RP-01/17 от 14.02.2017 21.07.2017-20.07.2020                                                                                                                                                             |10130080/200517/0000820  |||7 эффектов. <BR>1. поток серебряных звездочек и красных огней; <BR>2. поток золотых искр, серебряных трещащих и красных огней; <BR>3. поток золотых искр, золотых звездочек и синих огней; <BR>4. поток золотых искр, трещащих, красных и зеленых огней; <BR>5. поток золотых искр, серебряных шуршащих, красных и зеленых огней; 6. поток золотых искр, трещащих и зеленых огней; <BR>7. поток золотых искр, разлетающихся трещащих серебряных искр и красных огней.|7 эффектов. <BR>1. поток серебряных звездочек и красных огней; <BR>2. поток золотых искр, серебряных трещащих и красных огней; <BR>3. поток золотых искр, золотых звездочек и синих огней; <BR>4. поток золотых искр, трещащих, красных и зеленых огней; <BR>5. поток золотых искр, серебряных шуршащих, красных и зеленых огней; 6. поток золотых искр, трещащих и зеленых огней; <BR>7. поток золотых искр, разлетающихся трещащих серебряных искр и красных огней.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/4aBjwdnz3VY?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс478.jpg|1|Высота, м.:4:3||new||||2|1^4^5^6|1|1|
287|1|Анютины глазки|6|144.00|0|79.20||||||РС480|РС480|1|3|1|1|72||||||20.000000|7.600000|7.600000|0.222222||1|||0|0|1|за 1 шт.|1|ЦЦ09.А.00704        |ЦЦ09.А.00704 0159071 ООО "ПУСК" АО "ФНПЦ "НИИПХ" RP-02/17 от 08.02.2017 08.09.2017-07.09.2020                                                                                                                                                             |10130080/230617/0014265  |||3 эффекта. <BR>1. поток золотых трещащих звездочек и красных огней; <BR>2. красное пламя в основании и поток серебряных искр; <BR>3. поток золотых искр и разлетающихся серебряных огней.|3 эффекта. <BR>1. поток золотых трещащих звездочек и красных огней; <BR>2. красное пламя в основании и поток серебряных искр; <BR>3. поток золотых искр и разлетающихся серебряных огней.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/xsy-9wuzoI0?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс480.jpg|1|Высота, м.:3:3||new||||2|1^4^5^6|1|1|
288|1|Вася-василек|6|144.00|0|79.20||||||РС481|РС481|1|3|1|1|72||||||20.000000|7.600000|7.600000|0.222222||1|||0|0|1|за 1 шт.|1|ЦЦ09.А.00698        |ЦЦ09.А.00698 0159065 ООО "ПУСК" АО "ФНПЦ "НИИПХ" RP-02/17 от 08.02.2017 07.09.2017-06.09.2020                                                                                                                                                             |10130080/230617/0014265  |||3 эффекта. <BR>1. поток золотых искр, золотых трещащих и красных огней; <BR>2. поток серебряных искр; <BR>3. поток золотых искр и разлетающихся трещащих серебряных искр.|3 эффекта. <BR>1. поток золотых искр, золотых трещащих и красных огней; <BR>2. поток серебряных искр; <BR>3. поток золотых искр и разлетающихся трещащих серебряных искр.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/Uhh_B3L8iRY?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс481.jpg|1|Высота, м.:5:3||new||||2|1^4^5^6|1|1|
297|1|Сапфиры и бриллианты|6|2702.00|0|1486.10||||||РС494|РС494|1|3|1|1|4||||||25.000000|20.000000|25.000000|3.125000||1|||0|0|1|за 1 шт.|1|ЦЦ09.А.00665        |ЦЦ09.А.00665 0159032 ООО "Пуск" АО "ФНПЦ "НИИПХ" RP-02/17 от 08.02.2017 17.07.2017-16.07.2020                                                                                                                                                             |10130080/230617/0014265  |||1. поток красных, зелёных, жёлтых огней и золотых искр;<BR>2. поток красных, зелёных, синих огней и разлетающихся трещащих золотых искр;<BR>3. поток жёлтых и разлетающихся трещащих серебряных огней;<BR>4. свистящие элементы;<BR>5. поток ярко горящих и трещащих серебряных огней;<BR>6. поток красных мерцающих огней и широко разлетающихся трещащих серебряных огней.|1. поток красных, зелёных, жёлтых огней и золотых искр;<BR>2. поток красных, зелёных, синих огней и разлетающихся трещащих золотых искр;<BR>3. поток жёлтых и разлетающихся трещащих серебряных огней;<BR>4. свистящие элементы;<BR>5. поток ярко горящих и трещащих серебряных огней;<BR>6. поток красных мерцающих огней и широко разлетающихся трещащих серебряных огней.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/vX-NspLl1PE?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс494.jpg|1|Высота, м.:8:3||new||||2|1^4^5^6|1|1|
312|1|Римская свеча-30 (0,3'' х 30)|7^47^110^113|385.00|0|211.75||||||Р5080|Р5080|1|1|12|1|36||||||54.000000|1.200000|1.200000|0.527778||1|||1|1|1|за 1 уп.из 12 шт.|1|СЗ25.А.00031        |СЗ25.А.00031 0155671 ООО "Северо-Западная НПЛ" ООО "Русский фейерверк" RR-01/16 от 02.02.2016 06.10.2016-05.10.2019                                                                                                                                       |10130080/180517/0011277  |шт.|32.08|3 эффекта: 1. Красные звезды. 2. Зеленые звезды. 3. Оранжевые звезды (до 15 м)|3 эффекта: 1. Красные звезды. 2. Зеленые звезды. 3. Оранжевые звезды (до 15 м)<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/2QddyXgzbT4?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р5080.jpg^http://ogonek.beget.tech/images/р5080-1.jpg^http://ogonek.beget.tech/images/р5080-2.jpg^http://ogonek.beget.tech/images/р5080-3.jpg|1|Количество залпов:30:1^Калибр, дюйм:0.3:2^Высота, м.:15:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
328|1|Барракуда (0,8"х5)|7^47^110^111|664.00|0|365.20||||||Р5516|Р5516|1|1|4|1|20||||||59.000000|0.000000|2.700000|0.950000||1|||1|1|1|за 1 уп.из 4 шт.|1|ЩШ01.А.00028        |ЩШ01.А.00028 046046 ООО "ИЦ "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 12.09.2017-11.09.2020                                                                                                                                               |10130080/180517/0011277  |шт.|166.00|2 эффекта:<BR><BR>1. Множество серебряных ниспадающих нитей (парча) и красное мерцание.<BR><BR>2. Красные звезды с пышными хвостами (кокос), зелено-белая мерцающая сфера (пион) .|2 эффекта:<BR><BR>1. Множество серебряных ниспадающих нитей (парча) и красное мерцание.<BR><BR>2. Красные звезды с пышными хвостами (кокос), зелено-белая мерцающая сфера (пион) .<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/IFlyzVHB9_Y?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/p5516.png|1|Количество залпов:5:1^Калибр, дюйм:0.8:2^Высота, м.:20:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
332|1|Хохлома (0,8"x 8) НОВЫЙ ЭФФЕКТ|7^47^110^112|448.00|0|246.40||||||Р5541|Р5541|1|1|2|1|24||||||53.000000|3.400000|3.400000|0.500000||1|||1|1|1|за 1 уп.из 2 шт.|1|ЩШ01.А.00026        |ЩШ01.А.00026 0464043 ООО "Испытательный центр "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 11.08.2017-10.08.2020                                                                                                                             |10130080/180517/0011277  |шт.|224.00|4 эффекта: 1. Красные сферы с белым мерцанием. 2. Зелено-фиолетовые сферы. 3. Красно-зеленые сферы. 4. Белые искристые хвосты.|4 эффекта: 1. Красные сферы с белым мерцанием. 2. Зелено-фиолетовые сферы. 3. Красно-зеленые сферы. 4. Белые искристые хвосты.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/w3mAEWwBUdk?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р5541.jpg^http://ogonek.beget.tech/images/р5541-1.jpg^http://ogonek.beget.tech/images/р5541-2.jpg^http://ogonek.beget.tech/images/р5541-3.jpg|1|Количество залпов:8:1^Калибр, дюйм:0.8:2^Высота, м.:25:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
344|1|Стрелец (1,0"х 8)|7^47^110^112|798.00|0|438.90||||||Р5602|Р5602|1|1|2|1|24||||||75.000000|0.000000|3.200000|0.875000||1|||1|1|1|за 1 уп.из 2 шт.|1|СЗ25.А.00038        |СЗ25.А.00038 0155678 ООО "Северо-Западная НПЛ" ООО "Русский фейерверк" RR-01/16 от 02.02.2016 11.10.2016-10.10.2019                                                                                                                                       |10130080/180517/0011277  |шт.|399.00|4 эффекта:<BR><BR>1. Зеленые разлетающиеся шуршащие кометы (паучки).<BR><BR>2. Множество золотых ниспадающих нитей (парча) и синие звезды.<BR><BR>3. Красные звезды с пышными хвостами (кокос).<BR><BR>4. Шуршащие хвосты (снежные хлопья).|4 эффекта:<BR><BR>1. Зеленые разлетающиеся шуршащие кометы (паучки).<BR><BR>2. Множество золотых ниспадающих нитей (парча) и синие звезды.<BR><BR>3. Красные звезды с пышными хвостами (кокос).<BR><BR>4. Шуршащие хвосты (снежные хлопья).<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/rU0ReQXFBkI?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/p5602.png|1|Количество залпов:8:1^Калибр, дюйм:1:2^Высота, м.:30:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
345|1|Баккара (1,0"х 8)|7^47^110^112|798.00|0|438.90||||||Р5604|Р5604|1|1|2|1|24||||||75.000000|0.000000|3.200000|0.875000||1|||1|1|1|за 1 уп.из 2 шт.|1|СЗ25.А.00038        |СЗ25.А.00038 0155678 ООО "Северо-Западная НПЛ" ООО "Русский фейерверк" RR-01/16 от 02.02.2016 11.10.2016-10.10.2019                                                                                                                                       |10130080/180517/0011277  |шт.|399.00|4 эффекта:<BR><BR>1. Красно-зеленая сфера (пион) и множество серебряных ниспадающих нитей (парча).<BR><BR>2. Красно-зелено-белая мерцающая сфера (мерцающий пион) и облако треска (трещащий дождь).<BR><BR>3. Множество золотых ниспадающих нитей (парча), зеленые звезды и золотое мерцание.<BR><BR>4. Множество серебряных ниспадающих нитей (парча), белое мерцание и облако треска (трещащая хризантема).|4 эффекта:<BR><BR>1. Красно-зеленая сфера (пион) и множество серебряных ниспадающих нитей (парча).<BR><BR>2. Красно-зелено-белая мерцающая сфера (мерцающий пион) и облако треска (трещащий дождь).<BR><BR>3. Множество золотых ниспадающих нитей (парча), зеленые звезды и золотое мерцание.<BR><BR>4. Множество серебряных ниспадающих нитей (парча), белое мерцание и облако треска (трещащая хризантема).<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/C62Unl6mXNU?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/p5604.jpg|1|Количество залпов:8:1^Калибр, дюйм:1:2^Высота, м.:30:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
346|1|Примадонна (1,0"х 8)|7^47^110^112|884.00|0|486.20||||||Р5606|Р5606|1|1|2|1|24||||||75.000000|0.000000|3.100000|0.750000||1|||1|1|1|за 1 уп.из 2 шт.|1|ЩШ01.А.00008        |ЩШ01.А.00008 0464024 ООО "ИЦ "ПИРОТЕСТ" ООО "Русский фейерверк" RP-01/16 от 02.02.2016 29.11.2016-28.11.2019                                                                                                                                              |10130080/180517/0011277  |шт.|442.00|4 эффекта:<BR><BR>1. Множество золотых ниспадающих нитей (парча) с красными звездами на концах и белое мерцание.<BR><BR>2. Множество золотых ниспадающих нитей (парча), зеленые огни и облако треска (трещащий дождь).<BR><BR>3. Зелено-красная мерцающая сфера (мерцающий пион).<BR><BR>4. Красные и зеленые звезды с пышными хвостами (кокос) и облако треска (трещащий дождь).|4 эффекта:<BR><BR>1. Множество золотых ниспадающих нитей (парча) с красными звездами на концах и белое мерцание.<BR><BR>2. Множество золотых ниспадающих нитей (парча), зеленые огни и облако треска (трещащий дождь).<BR><BR>3. Зелено-красная мерцающая сфера (мерцающий пион).<BR><BR>4. Красные и зеленые звезды с пышными хвостами (кокос) и облако треска (трещащий дождь).<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/GAzv7d7hSuc?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/p5606.jpg|1|Количество залпов:8:1^Калибр, дюйм:1:2^Высота, м.:30:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
362|1|Альтаир (1,5"х 8) НОВЫЙ ЭФФЕКТ|7^47^110^112|705.00|0|387.75||||||Р5800|Р5800|1|1|1|1|18||||||86.000000|4.000000|4.000000|1.111111||1|||0|0|1|за 1 шт.|1|ЩШ01.А.00027        |ЩШ01.А.00027 0464045 ООО "Испытательный центр "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 22.08.2017-21.08.2020                                                                                                                             |10130080/180517/0011277  |||4 эффекта: 1. Красные звезды с золотыми хвостами. 2. Зеленые звезды с золотыми хвостами. 3. Фиолетовые звезды с золотыми хвостами. 4. Белые звезды с белыми хвостами.|4 эффекта: 1. Красные звезды с золотыми хвостами. 2. Зеленые звезды с золотыми хвостами. 3. Фиолетовые звезды с золотыми хвостами. 4. Белые звезды с белыми хвостами.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/V6-UCds16Hk?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р5800.jpg^http://ogonek.beget.tech/images/р5800-1.jpg^http://ogonek.beget.tech/images/р5800-2.jpg^http://ogonek.beget.tech/images/р5800-3.jpg^http://ogonek.beget.tech/images/р5800-4.jpg|1|Количество залпов:8:1^Калибр, дюйм:1.5:2^Высота, м.:45:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
366|1|Танец  огня  (0,8"x 8)|7^47^110^112|616.00|0|338.80||||||РС500|РС500|1|3|2|1|36||||||53.000000|3.400000|3.400000|0.763889||1|||1|1|1|за 1 уп.из 2 шт.|1|ЦЦ09.А.00577        |ЦЦ09.А.00577 0157827 ООО "Пуск" АО "ФНПЦ "НИИПХ" RP-02/16 от 22.01.2016 22.11.2016-21.11.2019                                                                                                                                                             |10130080/230617/0014265  |шт.|308.00|Разноцветные кометы разрываются сферами из:<BR><BR>красных огней;<BR>зеленых огней;<BR>разноцветных огней;<BR>трещащих огней.|Разноцветные кометы разрываются сферами из:<BR><BR>красных огней;<BR>зеленых огней;<BR>разноцветных огней;<BR>трещащих огней.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/HmHVuK8W6Cc?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс500.jpg|1|Количество залпов:8:1^Калибр, дюйм:0.8:2^Высота, м.:50:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
367|1|Фуэтэ (0,8"x 8)|7^47^110^112|616.00|0|338.80||||||РС501|РС501|1|3|2|1|36||||||53.000000|3.400000|3.400000|0.763889||1|||1|1|1|за 1 уп.из 2 шт.|1|ЦЦ09.А.00704        |ЦЦ09.А.00704 0159071 ООО "ПУСК" АО "ФНПЦ "НИИПХ" RP-02/17 от 08.02.2017 08.09.2017-07.09.2020                                                                                                                                                             |10130080/230617/0014265  |шт.|308.00|Золотые трассы разрываются сферами из:<BR><BR>красных огней;<BR>золотых форсов;<BR>белых мерцающих огней;<BR>трещащих огней.|Золотые трассы разрываются сферами из:<BR><BR>красных огней;<BR>золотых форсов;<BR>белых мерцающих огней;<BR>трещащих огней.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/OJSAVPwj7jw?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс501.jpg|1|Количество залпов:8:1^Калибр, дюйм:0.8:2^Высота, м.:50:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
368|1|Танец на льду  (0,8"x 8)|7^47^110^112|616.00|0|338.80||||||РС502|РС502|1|3|2|1|36||||||53.000000|3.400000|3.400000|0.763889||1|||1|1|1|за 1 уп.из 2 шт.|1|ЦЦ09.А.00704        |ЦЦ09.А.00704 0159071 ООО "ПУСК" АО "ФНПЦ "НИИПХ" RP-02/17 от 08.02.2017 08.09.2017-07.09.2020                                                                                                                                                             |10130080/230617/0014265  |шт.|308.00|Золотые трассы разрываются сферами из:разноцветных огней;<BR>белых мерцающих огней с серебряными форсами в центре;<BR>золотых форсов;<BR>золотых искристых форсов с переходом в треск.|Золотые трассы разрываются сферами из:разноцветных огней;<BR>белых мерцающих огней с серебряными форсами в центре;<BR>золотых форсов;<BR>золотых искристых форсов с переходом в треск.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/V3jRVutWo6E?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс502.jpg^http://ogonek.beget.tech/images/рс502-1.jpg^http://ogonek.beget.tech/images/рс502-2.jpg^http://ogonek.beget.tech/images/рс502-3.jpg^http://ogonek.beget.tech/images/рс502-4.jpg|1|Количество залпов:8:1^Калибр, дюйм:0.8:2^Высота, м.:50:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
369|1|Болеро  (0,8"x 5)|7^47^110^112|329.00|0|180.95||||||РС503|РС503|1|3|2|1|36||||||53.000000|3.400000|3.400000|0.555556||1|||1|1|1|за 1 уп.из 2 шт.|1|ЦЦ09.А.00670        |ЦЦ09.А.00670 0159037 ООО "ПУСК" АО "ФНПЦ "НИИПХ" RP-01/17 от 14.02.2017 21.07.2017-20.07.2020                                                                                                                                                             |10130080/200517/0000820  |шт.|164.50|4 эффекта. Разноцветные кометы разрываются сферами из: <BR>фиолетовых и красных мерцающих огней;<BR>красных и белых мерцающих огней;<BR>синих и золотых мерцающих огней;<BR>множества трещащих сфер.|4 эффекта. Разноцветные кометы разрываются сферами из: <BR>фиолетовых и красных мерцающих огней;<BR>красных и белых мерцающих огней;<BR>синих и золотых мерцающих огней;<BR>множества трещащих сфер.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/GIWvhM4zlo4?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс503.jpg|1|Количество залпов:8:1^Калибр, дюйм:0.8:2^Высота, м.:50:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
373|1|На абордаж  (0,8"x 8)|7^47^110^112|372.00|0|204.60||||||РС507|РС507|1|3|2|1|36||||||60.000000|2.800000|2.800000|0.555556||1|||1|1|1|за 1 уп.из 2 шт.|1|ЦЦ09.А.00670        |ЦЦ09.А.00670 0159037 ООО "ПУСК" АО "ФНПЦ "НИИПХ" RP-01/17 от 14.02.2017 21.07.2017-20.07.2020                                                                                                                                                             |10130080/200517/0000820  |шт.|186.00|4 эффекта. Разноцветные кометы разрываются сферами из: <BR>красных и синих огней;<BR>желтых и зеленых пульсирующих огней;<BR>фиолетовых и зеленых огней;<BR>синих и белых пульсирующих огней.|4 эффекта. Разноцветные кометы разрываются сферами из: <BR>красных и синих огней;<BR>желтых и зеленых пульсирующих огней;<BR>фиолетовых и зеленых огней;<BR>синих и белых пульсирующих огней.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/mHJdpMsPozI?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс507.jpg|1|Количество залпов:8:1^Калибр, дюйм:0.8:2^Высота, м.:50:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
374|1|Дамский каприз  (0,8"x 8)|7^47^110^112|372.00|0|204.60||||||РС508|РС508|1|3|2|1|36||||||60.000000|3.000000|3.000000|0.555556||1|||1|1|1|за 1 уп.из 2 шт.|1|ЦЦ09.А.00670        |ЦЦ09.А.00670 0159037 ООО "ПУСК" АО "ФНПЦ "НИИПХ" RP-01/17 от 14.02.2017 21.07.2017-20.07.2020                                                                                                                                                             |10130080/200517/0000820  |шт.|186.00|Сферы из красных огней с форсами.<BR>Сферы из золотых форсов и синих огней.<BR>Сферы из зеленых огней с форсами.<BR>Сферы из золотых форсов и трещащих огней.|Сферы из красных огней с форсами.<BR>Сферы из золотых форсов и синих огней.<BR>Сферы из зеленых огней с форсами.<BR>Сферы из золотых форсов и трещащих огней.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/l560TNY5JrY?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс508.jpg^http://ogonek.beget.tech/images/рс508-1.jpg^http://ogonek.beget.tech/images/рс508-2.jpg|1|Количество залпов:8:1^Калибр, дюйм:0.8:2^Высота, м.:40:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
381|1|Малиновый звон  (0,8"x 5)|7^47^110^111|370.00|0|203.50||||||РС515|РС515|1|3|2|1|36||||||65.000000|2.700000|2.700000|0.472222||1|||1|1|1|за 1 уп.из 2 шт.|1|ЦЦ09.А.00689        |ЦЦ09.А.00689 0159056 ООО "Пуск" АО "ФНПЦ "НИИПХ" RP-01/17 от 14.02.2017 22.08.2017-21.08.2020                                                                                                                                                             |10130080/200517/0000820  |шт.|185.00|4 эффекта. <BR>Разноцветные кометы разрываются сферами из: <BR>1. красных и белых мерцающих огней; <BR>2. зеленых мерцающих огней; <BR>3. красных и синих огней; <BR>4. трещащих огней.|4 эффекта. <BR>Разноцветные кометы разрываются сферами из: <BR>1. красных и белых мерцающих огней; <BR>2. зеленых мерцающих огней; <BR>3. красных и синих огней; <BR>4. трещащих огней.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/KZQNgKhD87o?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс515.jpg|1|Количество залпов:5:1^Калибр, дюйм:0.8:2^Высота, м.:35:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
382|1|Зимняя сказка (1,0"х 3)|7^47^110^111|484.00|0|266.20||||||РС516|РС516|1|3|2|1|24||||||3.100000|0.000000|61.000000|0.500000||1|||1|1|1|за 1 уп.из 2 шт.|1|ЦЦ09.А.00576        |ЦЦ09.А.00576 0157826 ООО "Пуск" АО "ФНПЦ "НИИ прикладной химии" RP-01/16 от 22.01.2016 22.11.2016-21.11.2019                                                                                                                                              |10130080/200517/0000820  |шт.|242.00|Эффекты:  1. Красочные золотые форсы, с добавлением синих огоньков на концах и зеленого мерцания.<BR>2. Серебряные форсы, золотые форсы с лимонными огнями, множество трещащих сфер.<BR>3. Золотые форсы.|Эффекты:  1. Красочные золотые форсы, с добавлением синих огоньков на концах и зеленого мерцания.<BR>2. Серебряные форсы, золотые форсы с лимонными огнями, множество трещащих сфер.<BR>3. Золотые форсы.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/VUqaUmqWp8M?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс516.jpg|1|Количество залпов:3:1^Калибр, дюйм:1:2^Высота, м.:45:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
383|1|Вишнёвое варенье (1,0"х 5)|7^47^110^111|572.00|0|314.60||||||РС517|РС517|1|3|2|1|24||||||3.200000|0.000000|50.000000|0.629167||1|||1|1|1|за 1 уп.из 2 шт.|1|ЦЦ09.А.00697        |ЦЦ09.А.00697 0159064 ООО "ПУСК" АО "ФНПЦ "НИИПХ" RP-02/17 от 08.02.2017 28.08.2017-27.08.2020                                                                                                                                                             |10130080/230617/0014265  |шт.|286.00|Эффекты:  1. Золотые форсы с красными, зелеными, синими, белыми мерцающими звездами и жемчужинами.<BR>2. Разноцветные искры, множество трещащих сфер.|Эффекты:  1. Золотые форсы с красными, зелеными, синими, белыми мерцающими звездами и жемчужинами.<BR>2. Разноцветные искры, множество трещащих сфер.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/DTFCmXMJqtQ?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс517.jpg|1|Количество залпов:5:1^Калибр, дюйм:1:2^Высота, м.:45:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
