id_product;name;reference;price;active;id_manufacturer;shopname;id_shop_default;id_image;name_category;price_final;is_virtual;nb_downloadable;sav_quantity;badge_danger;
"1345";"2";"РС723";"1500.000000";"1";"Русская Пиротехника";"ogonek";"1";"2284";"Батареи салютов";"0";"0";"";"3";"0";
"1347";"0";"РС725";"2300.000000";"1";"Русская Пиротехника";"ogonek";"1";"2288";"Батареи салютов";"0";"0";"";"0";"1";
"1348";"5";"РС726";"2300.000000";"1";"Русская Пиротехника";"ogonek";"1";"2289";"Батареи салютов";"0";"0";"";"5";"0";
"1349";"8";"РС727";"2198.000000";"1";"Русская Пиротехника";"ogonek";"1";"2290";"Батареи салютов";"0";"0";"";"8";"0";
"1350";"6";"РС728";"2200.000000";"1";"Русская Пиротехника";"ogonek";"1";"2822";"Батареи салютов";"0";"0";"";"6";"0";
"1358";"5";"РС741";"3200.000000";"1";"Русская Пиротехника";"ogonek";"1";"2292";"Батареи салютов";"0";"0";"";"5";"0";
"1359";"8";"РС742";"3200.000000";"1";"Русская Пиротехника";"ogonek";"1";"2299";"Батареи салютов";"0";"0";"";"8";"0";
"1360";"8";"РС743";"2988.000000";"1";"Русская Пиротехника";"ogonek";"1";"2300";"Батареи салютов";"0";"0";"";"8";"0";
"1376";"0";"РС781";"6200.000000";"1";"Русская Пиротехника";"ogonek";"1";"2301";"Батареи салютов";"0";"0";"";"0";"1";
"1390";"2";"РС801";"1300.000000";"1";"Русская Пиротехника";"ogonek";"1";"2328";"Батареи салютов";"0";"0";"";"2";"0";
"1394";"26";"РС805";"1290.000000";"1";"Русская Пиротехника";"ogonek";"1";"2334";"Батареи салютов";"0";"0";"";"27";"0";
"1395";"34";"РС806";"1290.000000";"1";"Русская Пиротехника";"ogonek";"1";"2340";"Батареи салютов";"0";"0";"";"34";"0";
"1396";"0";"РС807";"1500.000000";"1";"Русская Пиротехника";"ogonek";"1";"2345";"Батареи салютов";"0";"0";"";"0";"1";
"1397";"11";"РС808";"1500.000000";"1";"Русская Пиротехника";"ogonek";"1";"2346";"Батареи салютов";"0";"0";"";"10";"0";
"1398";"0";"РС809";"1500.000000";"1";"Русская Пиротехника";"ogonek";"1";"2347";"Батареи салютов";"0";"0";"";"0";"1";
"1399";"0";"РС810";"1500.000000";"1";"Русская Пиротехника";"ogonek";"1";"2348";"Батареи салютов";"0";"0";"";"0";"1";
"1400";"49";"РС811";"1500.000000";"1";"Русская Пиротехника";"ogonek";"1";"2349";"Батареи салютов";"0";"0";"";"49";"0";
"1406";"3";"РС818";"1990.000000";"1";"Русская Пиротехника";"ogonek";"1";"2350";"Батареи салютов";"0";"0";"";"3";"0";
"1407";"25";"РС819";"1990.000000";"1";"Русская Пиротехника";"ogonek";"1";"2355";"Батареи салютов";"0";"0";"";"26";"0";
"1409";"9";"РС821";"2100.000000";"1";"Русская Пиротехника";"ogonek";"1";"2361";"Батареи салютов";"0";"0";"";"9";"0";
"1410";"5";"РС822";"2100.000000";"1";"Русская Пиротехника";"ogonek";"1";"2367";"Батареи салютов";"0";"0";"";"5";"0";
"1412";"0";"РС824";"1990.000000";"1";"Русская Пиротехника";"ogonek";"1";"2368";"Батареи салютов";"0";"0";"";"1";"0";
"1413";"4";"РС825";"3200.000000";"1";"Русская Пиротехника";"ogonek";"1";"2374";"Батареи салютов";"0";"0";"";"3";"0";
"1416";"0";"РС828";"2954.000000";"1";"Русская Пиротехника";"ogonek";"1";"2382";"Батареи салютов";"0";"0";"";"1";"0";
"1419";"0";"РС831";"2800.000000";"1";"Русская Пиротехника";"ogonek";"1";"2383";"Батареи салютов";"0";"0";"";"0";"1";
"1424";"0";"РС836";"3376.000000";"1";"Русская Пиротехника";"ogonek";"1";"2384";"Батареи салютов";"0";"0";"";"1";"0";
"1425";"0";"РС837";"4490.000000";"1";"Русская Пиротехника";"ogonek";"1";"";"Батареи салютов";"0";"0";"";"0";"1";
"1428";"3";"РС840";"4159.000000";"1";"Русская Пиротехника";"ogonek";"1";"2385";"Батареи салютов";"0";"0";"";"0";"1";
"1449";"0";"РС871";"8000.000000";"1";"Русская Пиротехника";"ogonek";"1";"2386";"Батареи салютов";"0";"0";"";"0";"1";
"1468";"0";"РС890";"35000.000000";"1";"Русская Пиротехника";"ogonek";"1";"2387";"Батареи салютов";"0";"0";"";"0";"1";
"1476";"0";"РС900";"2900.000000";"1";"Русская Пиротехника";"ogonek";"1";"2823";"Батареи салютов";"0";"0";"";"0";"1";
"1477";"0";"РС901";"7675.000000";"1";"Русская Пиротехника";"ogonek";"1";"2389";"Батареи салютов";"0";"0";"";"0";"1";
"1488";"0";"РС912";"12750.000000";"1";"Русская Пиротехника";"ogonek";"1";"1074";"Батареи салютов";"0";"0";"";"0";"1";
"1492";"0";"РС916";"29673.000000";"1";"Русская Пиротехника";"ogonek";"1";"2866";"Батареи салютов";"0";"0";"";"0";"1";
"1517";"0";"РТ210";"48.400000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2390";"Подарочные наборы";"0";"0";"";"0";"1";
"1518";"0";"РТ211";"48.400000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2391";"Подарочные наборы";"0";"0";"";"0";"1";
"1521";"13";"РТ303";"44.470000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2392";"Прочее";"0";"0";"";"10";"0";
"1523";"0";"РТ305";"41.290000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2393";"Прочее";"0";"0";"";"0";"1";
"1526";"0";"РФ103";"53.000000";"1";"Русский Фейерверк";"ogonek";"1";"2394";"Небесные фонарики";"0";"0";"";"4";"0";
"1537";"0";"С059";"6750.000000";"1";"Салюты лучших коллекций";"ogonek";"1";"2395";"Батареи салютов";"0";"0";"";"0";"1";
"1540";"0";"С066";"8120.000000";"1";"Салюты лучших коллекций";"ogonek";"1";"2396";"Батареи салютов";"0";"0";"";"0";"1";
"1559";"0";"СРС005";"13650.000000";"1";"Салюты лучших коллекций";"ogonek";"1";"2397";"Батареи салютов";"0";"0";"";"0";"1";
"1563";"43";"ТР104";"29.280000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2398";"Хлопушки";"0";"0";"";"61";"0";
"1565";"0";"ТР107";"52.080000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2399";"Хлопушки";"0";"0";"";"0";"1";
"1566";"0";"ТР108";"59.400000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2400";"Хлопушки";"0";"0";"";"20";"0";
"1567";"106";"ТР109";"34.610000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2401";"Хлопушки";"0";"0";"";"53";"0";
"1568";"0";"ТР110";"33.940000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2402";"Хлопушки";"0";"0";"";"1";"0";
"1569";"124";"ТР111";"449.210000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2403";"Хлопушки";"0";"0";"";"123";"0";
"1570";"42";"ТР112";"449.210000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2404";"Хлопушки";"0";"0";"";"43";"0";
"1572";"81";"ТР114";"34.340000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2405";"Хлопушки";"0";"0";"";"126";"0";
"1573";"2";"ТР115";"50.310000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2406";"Хлопушки";"0";"0";"";"63";"0";
"1574";"5";"ТР151";"99.830000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2407";"Бенгальские свечи";"0";"0";"";"49";"0";
"1575";"0";"ТР152";"96.670000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2408";"Бенгальские свечи";"0";"0";"";"68";"0";
"1576";"0";"ТР153";"96.670000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2867";"Бенгальские свечи";"0";"0";"";"1";"0";
"1577";"4";"ТР154";"137.760000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2409";"Бенгальские свечи";"0";"0";"";"98";"0";
"1578";"0";"ТР155";"13.980000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2410";"Бенгальские свечи";"0";"0";"";"760";"0";
"1579";"-1";"ТР156";"16.340000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2411";"Бенгальские свечи";"0";"0";"";"38";"0";
"1580";"18";"ТР157";"14.700000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2412";"Бенгальские свечи";"0";"0";"";"202";"0";
"1581";"32";"ТР158";"21.600000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2414";"Бенгальские свечи";"0";"0";"";"172";"0";
"1583";"0";"ТР160";"27.040000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2417";"Бенгальские свечи";"0";"0";"";"118";"0";
"1584";"138";"ТР161";"42.110000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2420";"Бенгальские свечи";"0";"0";"";"138";"0";
"1585";"378";"ТР162";"46.460000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2422";"Бенгальские свечи";"0";"0";"";"381";"0";
"1586";"96";"ТР163";"50.640000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2424";"Бенгальские свечи";"0";"0";"";"132";"0";
"1587";"0";"ТР164";"49.010000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2427";"Бенгальские свечи";"0";"0";"";"10";"0";
"1590";"3";"ТР705";"33.880000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2433";"Пневмохлопушки";"0";"0";"";"5";"0";
"1592";"39";"ТР707";"33.880000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2434";"Пневмохлопушки";"0";"0";"";"40";"0";
"1593";"20";"ТР708";"33.880000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2435";"Пневмохлопушки";"0";"0";"";"20";"0";
"1594";"40";"ТР709";"33.880000";"1";"Троицкий снаряжательный завод";"ogonek";"1";"2436";"Пневмохлопушки";"0";"0";"";"40";"0";
"1595";"35";"ТС610";"366.000000";"1";"Русская Пиротехника";"ogonek";"1";"2437";"Батареи салютов";"0";"0";"";"36";"0";
"1596";"12";"ТС620";"510.000000";"1";"Русская Пиротехника";"ogonek";"1";"2438";"Батареи салютов";"0";"0";"";"0";"1";
"1597";"10";"ТС630";"600.000000";"1";"Русская Пиротехника";"ogonek";"1";"2439";"Батареи салютов";"0";"0";"";"16";"0";
"1598";"2";"ТС641";"800.000000";"1";"Русская Пиротехника";"ogonek";"1";"2440";"Батареи салютов";"0";"0";"";"23";"0";
"1599";"2";"ТС642";"860.000000";"1";"Русская Пиротехника";"ogonek";"1";"2441";"Батареи салютов";"0";"0";"";"5";"0";
"1600";"0";"ТС643";"780.000000";"1";"Русская Пиротехника";"ogonek";"1";"2442";"Батареи салютов";"0";"0";"";"1";"0";
"1602";"2";"ТС652";"1240.000000";"1";"Русская Пиротехника";"ogonek";"1";"2443";"Батареи салютов";"0";"0";"";"0";"1";
"1603";"22";"ТС653";"1190.000000";"1";"Русская Пиротехника";"ogonek";"1";"2824";"Батареи салютов";"0";"0";"";"23";"0";
"1604";"0";"ТС661";"1650.000000";"1";"Русская Пиротехника";"ogonek";"1";"2445";"Батареи салютов";"0";"0";"";"0";"1";
"1605";"1";"ТС662";"1570.000000";"1";"Русская Пиротехника";"ogonek";"1";"2446";"Батареи салютов";"0";"0";"";"5";"0";
"1606";"0";"ТС671";"2935.000000";"1";"Русская Пиротехника";"ogonek";"1";"";"Батареи салютов";"0";"0";"";"1";"0";
"1607";"2";"ТС681";"3800.000000";"1";"Русская Пиротехника";"ogonek";"1";"2448";"Батареи салютов";"0";"0";"";"1";"0";
"1608";"3";"ТС682";"3800.000000";"1";"Русская Пиротехника";"ogonek";"1";"2825";"Батареи салютов";"0";"0";"";"3";"0";
"1610";"75";"ТС710";"710.000000";"1";"Русская Пиротехника";"ogonek";"1";"2450";"Батареи салютов";"0";"0";"";"75";"0";
"1611";"6";"ТС720";"800.000000";"1";"Русская Пиротехника";"ogonek";"1";"2451";"Батареи салютов";"0";"0";"";"6";"0";
"1616";"15";"ТС730";"1040.000000";"1";"Русская Пиротехника";"ogonek";"1";"2452";"Батареи салютов";"0";"0";"";"14";"0";
"1617";"15";"ТС741";"1370.000000";"1";"Русская Пиротехника";"ogonek";"1";"2453";"Батареи салютов";"0";"0";"";"19";"0";
"1618";"22";"ТС742";"1370.000000";"1";"Русская Пиротехника";"ogonek";"1";"2454";"Батареи салютов";"0";"0";"";"19";"0";
"1620";"9";"ТС752";"1818.000000";"1";"Русская Пиротехника";"ogonek";"1";"2455";"Батареи салютов";"0";"0";"";"2";"0";
"1621";"1";"ТС761";"2325.000000";"1";"Русская Пиротехника";"ogonek";"1";"2791";"Батареи салютов";"0";"0";"";"1";"0";
"1628";"2";"ТС831";"1322.000000";"1";"Русская Пиротехника";"ogonek";"1";"2457";"Батареи салютов";"0";"0";"";"2";"0";
"1629";"9";"ТС832";"1500.000000";"1";"Русская Пиротехника";"ogonek";"1";"2458";"Батареи салютов";"0";"0";"";"9";"0";
"1630";"0";"ТС841";"1740.000000";"1";"Русская Пиротехника";"ogonek";"1";"2459";"Батареи салютов";"0";"0";"";"0";"1";
"1631";"0";"ТС842";"1978.000000";"1";"Русская Пиротехника";"ogonek";"1";"2460";"Батареи салютов";"0";"0";"";"1";"0";
"1632";"0";"ТС851";"2800.000000";"1";"Русская Пиротехника";"ogonek";"1";"2461";"Батареи салютов";"0";"0";"";"0";"1";
"1634";"0";"ТС861";"3412.000000";"1";"Русская Пиротехника";"ogonek";"1";"2462";"Батареи салютов";"0";"0";"";"0";"1";
"1638";"0";"ФДЖ";"919.600000";"1";"Уральский пиротехнический завод";"ogonek";"1";"2463";"Факелы";"0";"0";"";"0";"1";
"1641";"0";"ФДО";"919.600000";"1";"Уральский пиротехнический завод";"ogonek";"1";"2464";"Факелы";"0";"0";"";"0";"1";
"1642";"7";"ФДС";"1064.800000";"1";"Уральский пиротехнический завод";"ogonek";"1";"2465";"Факелы";"0";"0";"";"7";"0";
"1643";"18";"ФОЖ";"822.800000";"1";"Уральский пиротехнический завод";"ogonek";"1";"2466";"Факелы";"0";"0";"";"18";"0";
"1645";"1";"ФОК";"822.800000";"1";"Уральский пиротехнический завод";"ogonek";"1";"2467";"Факелы";"0";"0";"";"1";"0";
"1646";"15";"ФОС";"968.000000";"1";"Уральский пиротехнический завод";"ogonek";"1";"2468";"Факелы";"0";"0";"";"15";"0";
"1647";"0";"брил40бел";"58.080000";"1";"DLED";"ogonek";"1";"2469";"Небесные фонарики";"0";"0";"";"0";"1";
"1656";"0";"овал31бел";"53.240000";"1";"DLED";"ogonek";"1";"2470";"Небесные фонарики";"0";"0";"";"0";"1";
"1672";"Н.фон. Цилиндр (40х40х110)";"цил40бел";"58.080000";"1";"DLED";"ogonek";"16";"2471";"Небесные фонарики";"0";"0";"";"1";"0";
"1674";"17";"K0201";"220.000000";"1";"Maxsem";"ogonek";"1";"2473";"Петарды";"0";"0";"";"1";"0";
"1675";"0";"P1005";"460.000000";"1";"Maxsem";"ogonek";"1";"2474";"Петарды";"0";"0";"";"1";"0";
"1676";"24";"GWL-0010";"671.000000";"1";"Maxsem";"ogonek";"1";"2475";"Римские свечи";"0";"0";"";"0";"1";
"1677";"3";"SF-398A";"342.000000";"1";"Maxsem";"ogonek";"1";"2476";"Римские свечи";"0";"0";"";"3";"0";
"1678";"0";"SF-398В";"342.000000";"1";"Maxsem";"ogonek";"1";"2477";"Римские свечи";"0";"0";"";"0";"1";
"1679";"0";"GWL-0012A";"471.000000";"1";"Maxsem";"ogonek";"1";"2478";"Римские свечи";"0";"0";"";"0";"1";
"1680";"74";"GW218-91";"284.000000";"1";"Maxsem";"ogonek";"1";"2479";"Батареи салютов";"0";"0";"";"37";"0";
"1681";"37";"GW218-92";"284.000000";"1";"Maxsem";"ogonek";"1";"2480";"Батареи салютов";"0";"0";"";"37";"0";
"1682";"37";"GW218-97";"316.000000";"1";"Maxsem";"ogonek";"1";"2481";"Батареи салютов";"0";"0";"";"7";"0";
"1683";"33";"GP497/2";"435.000000";"1";"Maxsem";"ogonek";"1";"2482";"Батареи салютов";"0";"0";"";"8";"0";
"1684";"18";"GP493";"553.000000";"1";"Maxsem";"ogonek";"1";"2487";"Батареи салютов";"0";"0";"";"18";"0";
"1685";"0";"GP498";"666.000000";"1";"Maxsem";"ogonek";"1";"2491";"Батареи салютов";"0";"0";"";"0";"1";
"1686";"0";"GP498/2";"675.000000";"1";"Maxsem";"ogonek";"1";"2495";"Батареи салютов";"0";"0";"";"0";"1";
"1687";"2";"MC107";"1137.000000";"1";"Maxsem";"ogonek";"1";"2499";"Батареи салютов";"0";"0";"";"2";"0";
"1688";"0";"MC134";"3529.000000";"1";"Maxsem";"ogonek";"1";"2500";"Батареи салютов";"0";"0";"";"0";"1";
"1689";"42";"GW218-74";"540.000000";"1";"Maxsem";"ogonek";"1";"2509";"Батареи салютов";"0";"0";"";"24";"0";
"1690";"12";"GP475";"794.000000";"1";"Maxsem";"ogonek";"1";"2515";"Батареи салютов";"0";"0";"";"0";"1";
"1691";"9";"ТС581";"309.000000";"1";"Русская Пиротехника";"ogonek";"1";"3427";"Батареи салютов";"0";"0";"";"35";"0";
"1692";"0";"GP510";"919.000000";"1";"Maxsem";"ogonek";"1";"2524";"Батареи салютов";"0";"0";"";"0";"1";
"1693";"0";"GWM5033";"1241.000000";"1";"Maxsem";"ogonek";"1";"2529";"Батареи салютов";"0";"0";"";"0";"1";
"1694";"0";"MC098";"1786.000000";"1";"Maxsem";"ogonek";"1";"2534";"Батареи салютов";"0";"0";"";"0";"1";
"1695";"0";"SB-13-02";"744.000000";"1";"Maxsem";"ogonek";"1";"2539";"Батареи салютов";"0";"0";"";"0";"1";
"1696";"4";"SB-19-03";"1179.000000";"1";"Maxsem";"ogonek";"1";"2543";"Батареи салютов";"0";"0";"";"4";"0";
"1697";"0";"SB-25-03";"1405.000000";"1";"Maxsem";"ogonek";"1";"2547";"Батареи салютов";"0";"0";"";"0";"1";
"1698";"0";"С039";"2650.000000";"1";"Салюты лучших коллекций";"ogonek";"1";"2553";"Батареи салютов";"0";"0";"";"0";"1";
"1699";"0";"С068";"3150.000000";"1";"Салюты лучших коллекций";"ogonek";"1";"2554";"Батареи салютов";"0";"0";"";"0";"1";
"1700";"3";"D7702";"1650.000000";"1";"Диво Фейерверк";"ogonek";"1";"2555";"Батареи салютов";"0";"0";"";"3";"0";
"1701";"0";"D7900";"2520.000000";"1";"Диво Фейерверк";"ogonek";"1";"2556";"Батареи салютов";"0";"0";"";"0";"1";
"1702";"0";"D7982";"3400.000000";"1";"Диво Фейерверк";"ogonek";"1";"2557";"Батареи салютов";"0";"0";"";"0";"1";
"1703";"4";"D8330";"2580.000000";"1";"Диво Фейерверк";"ogonek";"1";"2558";"Батареи салютов";"0";"0";"";"2";"0";
"1704";"3";"БСП0510012";"13000.000000";"1";"Пирофф";"ogonek";"1";"2790";"Батареи салютов";"0";"0";"";"3";"0";
"1705";"2";"БСП0610012";"13000.000000";"1";"Пирофф";"ogonek";"1";"2560";"Батареи салютов";"0";"0";"";"2";"0";
"1706";"3";"БСП0130008";"18000.000000";"1";"Пирофф";"ogonek";"1";"2789";"Батареи салютов";"0";"0";"";"3";"0";
"1707";"3";"БСП0230010";"27000.000000";"1";"Пирофф";"ogonek";"1";"2562";"Батареи салютов";"0";"0";"";"3";"0";
"1708";"0";"БСП0204918";"13600.000000";"1";"Пирофф";"ogonek";"1";"2563";"Батареи салютов";"0";"0";"";"0";"1";
"1709";"0";"БСР0203008-12";"1080.000000";"1";"Пирофф";"ogonek";"1";"2564";"Батареи салютов";"0";"0";"";"0";"1";
"1710";"5";"БСР0306808-12";"8500.000000";"1";"Пирофф";"ogonek";"1";"2565";"Батареи салютов";"0";"0";"";"5";"0";
"1711";"0";"БСК0108110";"5600.000000";"1";"Пирофф";"ogonek";"1";"2566";"Батареи салютов";"0";"0";"";"12";"0";
"1712";"0";"БСК0104608-10-12";"3500.000000";"1";"Пирофф";"ogonek";"1";"2567";"Батареи салютов";"0";"0";"";"0";"1";
"1713";"0";"А7300";"2750.000000";"1";"Галактика";"ogonek";"1";"2568";"Батареи салютов";"0";"0";"";"0";"1";
"1714";"8";"А7309";"2750.000000";"1";"Галактика";"ogonek";"1";"2569";"Батареи салютов";"0";"0";"";"8";"0";
"1715";"8";"А7310";"2750.000000";"1";"Галактика";"ogonek";"1";"2570";"Батареи салютов";"0";"0";"";"11";"0";
"1716";"-1";"А7312";"2400.000000";"1";"Галактика";"ogonek";"1";"2571";"Батареи салютов";"0";"0";"";"1";"0";
"1717";"5";"А7313";"2750.000000";"1";"Галактика";"ogonek";"1";"2572";"Батареи салютов";"0";"0";"";"5";"0";
"1718";"7";"А7314";"2750.000000";"1";"Галактика";"ogonek";"1";"2573";"Батареи салютов";"0";"0";"";"8";"0";
"1719";"0";"А7381";"2200.000000";"1";"Галактика";"ogonek";"1";"2574";"Батареи салютов";"0";"0";"";"0";"1";
"1720";"2";"А7382";"2500.000000";"1";"Галактика";"ogonek";"1";"2575";"Батареи салютов";"0";"0";"";"2";"0";
"1721";"0";"А7383";"2750.000000";"1";"Галактика";"ogonek";"1";"2576";"Батареи салютов";"0";"0";"";"0";"1";
"1722";"2";"А7408";"4050.000000";"1";"Галактика";"ogonek";"1";"2577";"Батареи салютов";"0";"0";"";"2";"0";
"1723";"5";"А7424";"4050.000000";"1";"Галактика";"ogonek";"1";"2578";"Батареи салютов";"0";"0";"";"5";"0";
"1724";"Снегурочка  (1,2"-1,5"х 118)";"C080";"16200.000000";"1";"Салюты лучших коллекций";"ogonek";"1";"2787";"Батареи салютов";"0";"0";"";"2";"0";
"1725";"0";"А7433";"3000.000000";"1";"Галактика";"ogonek";"1";"2580";"Батареи салютов";"0";"0";"";"0";"1";
"1726";"0";"А7437";"3000.000000";"1";"Галактика";"ogonek";"1";"2581";"Батареи салютов";"0";"0";"";"0";"1";
"1727";"0";"А7504";"5600.000000";"1";"Галактика";"ogonek";"1";"2582";"Батареи салютов";"0";"0";"";"12";"0";
"1728";"0";"А7506";"4100.000000";"1";"Галактика";"ogonek";"1";"2583";"Батареи салютов";"0";"0";"";"1";"0";
"1729";"0";"А7508";"5600.000000";"1";"Галактика";"ogonek";"1";"2584";"Батареи салютов";"0";"0";"";"12";"0";
"1730";"0";"А7515";"5600.000000";"1";"Галактика";"ogonek";"1";"2585";"Батареи салютов";"0";"0";"";"0";"1";
"1731";"0";"А7519";"6000.000000";"1";"Галактика";"ogonek";"1";"2586";"Батареи салютов";"0";"0";"";"12";"0";
"1732";"0";"А7535";"8100.000000";"1";"Галактика";"ogonek";"1";"2587";"Батареи салютов";"0";"0";"";"0";"1";
"1733";"0";"А7600";"11600.000000";"1";"Галактика";"ogonek";"1";"2588";"Батареи салютов";"0";"0";"";"0";"1";
"1734";"1";"А7602";"11600.000000";"1";"Галактика";"ogonek";"1";"2589";"Батареи салютов";"0";"0";"";"2";"0";
"1735";"Новогодняя карусель (1,25"х100)";"А7616";"11600.000000";"0";"Галактика";"ogonek";"1";"2590";"Батареи салютов";"0";"0";"";"0";"1";
"1737";"Поле Чудес (1,25"х100)";"А7618";"11600.000000";"0";"Галактика";"ogonek";"1";"2592";"Батареи салютов";"0";"0";"";"0";"1";
"1738";"3";"СК475";"12500.000000";"1";"РЕАЛ";"ogonek";"1";"2593";"Батареи салютов";"0";"0";"";"3";"0";
"1739";"0";"СК537";"1900.000000";"1";"РЕАЛ";"ogonek";"1";"2594";"Батареи салютов";"0";"0";"";"0";"1";
"1740";"0";"СА470";"3900.000000";"1";"РЕАЛ";"ogonek";"1";"2595";"Батареи салютов";"0";"0";"";"0";"1";
"1741";"0";"СА625";"2245.000000";"1";"РЕАЛ";"ogonek";"1";"2596";"Батареи салютов";"0";"0";"";"0";"1";
"1742";"0";"ЕС550";"4399.000000";"1";"Русский Фейерверк";"ogonek";"1";"2597";"Батареи салютов";"0";"0";"";"0";"1";
"1743";"0";"ЕС650";"0.000000";"1";"Русский Фейерверк";"ogonek";"1";"";"Петарды";"0";"0";"";"0";"1";
"1744";"0";"ЕС662";"1699.000000";"1";"Русский Фейерверк";"ogonek";"1";"2608";"Батареи салютов";"0";"0";"";"0";"1";
"1745";"1";"ЕС760";"6685.000000";"1";"Русский Фейерверк";"ogonek";"1";"2613";"Батареи салютов";"0";"0";"";"1";"0";
"1746";"1";"ЕС768";"6699.000000";"1";"Русский Фейерверк";"ogonek";"1";"2620";"Батареи салютов";"0";"0";"";"1";"0";
"1747";"0";"DF703012025";"1500.000000";"1";"Домино";"ogonek";"1";"2817";"Батареи салютов";"0";"0";"";"0";"1";
"1748";"0";"DF702012025";"1500.000000";"1";"Домино";"ogonek";"1";"2630";"Батареи салютов";"0";"0";"";"0";"1";
"1749";"0";"DF701012036";"2400.000000";"1";"Домино";"ogonek";"1";"2813";"Батареи салютов";"0";"0";"";"0";"1";
"1750";"1";"DF701012049";"2400.000000";"1";"Домино";"ogonek";"1";"2826";"Батареи салютов";"0";"0";"";"12";"0";
"1751";"0";"DF703012049";"2500.000000";"1";"Домино";"ogonek";"1";"2827";"Батареи салютов";"0";"0";"";"12";"0";
"1752";"0";"DF701012019";"1600.000000";"1";"Домино";"ogonek";"1";"2812";"Батареи салютов";"0";"0";"";"0";"1";
"1753";"1";"DF702012019";"1600.000000";"1";"Домино";"ogonek";"1";"2814";"Батареи салютов";"0";"0";"";"1";"0";
"1754";"3";"DF702012100";"11900.000000";"1";"Домино";"ogonek";"1";"2816";"Батареи салютов";"0";"0";"";"3";"0";
"1755";"2";"DF702012036";"2400.000000";"1";"Домино";"ogonek";"1";"2815";"Батареи салютов";"0";"0";"";"2";"0";
"1756";"6";"EC170";"4390.000000";"1";"РуСалют";"ogonek";"1";"2656";"Батареи салютов";"0";"0";"";"6";"0";
"1757";"0";"EC201";"3150.000000";"1";"РуСалют";"ogonek";"1";"2697";"Батареи салютов";"0";"0";"";"0";"1";
"1758";"0";"EC215";"6300.000000";"1";"РуСалют";"ogonek";"1";"2658";"Батареи салютов";"0";"0";"";"0";"1";
"1759";"3";"EC230";"3600.000000";"1";"РуСалют";"ogonek";"1";"2659";"Батареи салютов";"0";"0";"";"3";"0";
"1760";"0";"EC232";"4000.000000";"1";"РуСалют";"ogonek";"1";"2660";"Батареи салютов";"0";"0";"";"13";"0";
"1761";"0";"EC234";"7500.000000";"1";"РуСалют";"ogonek";"1";"2661";"Батареи салютов";"0";"0";"";"5";"0";
"1762";"8";"EC236";"8900.000000";"1";"РуСалют";"ogonek";"1";"2662";"Батареи салютов";"0";"0";"";"8";"0";
"1763";"6";"EC240";"6900.000000";"1";"РуСалют";"ogonek";"1";"2663";"Батареи салютов";"0";"0";"";"6";"0";
"1764";"5";"EC331";"14590.000000";"1";"РуСалют";"ogonek";"1";"2664";"Батареи салютов";"0";"0";"";"5";"0";
"1765";"0";"РК8029";"6337.000000";"1";"ПироКласс";"ogonek";"1";"2665";"Батареи салютов";"0";"0";"";"0";"1";
"1766";"1";"РК8030";"5244.000000";"1";"ПироКласс";"ogonek";"1";"2666";"Батареи салютов";"0";"0";"";"1";"0";
"1767";"0";"РК8102";"1520.000000";"1";"ПироКласс";"ogonek";"1";"2689";"Батареи салютов";"0";"0";"";"0";"1";
"1768";"0";"РК8103";"1520.000000";"1";"ПироКласс";"ogonek";"1";"2690";"Батареи салютов";"0";"0";"";"0";"1";
"1769";"0";"РК8104";"1520.000000";"1";"ПироКласс";"ogonek";"1";"2691";"Батареи салютов";"0";"0";"";"0";"1";
"1770";"0";"РК8105";"1520.000000";"1";"ПироКласс";"ogonek";"1";"2692";"Батареи салютов";"0";"0";"";"0";"1";
