id_product;active;name;categories;price;id_tax_rules_group;wholesale_price;reference;supplier_reference;id_supplier;id_manufacturer;upc;ecotax;weight;quantity;description_short;description;meta_title;meta_keywords;meta_description;link_rewrite;available_now;available_later;available_for_order;date_add;show_price;online_only;condition;id_shop_default;
"1683";"1";"33";"Петарды";"435.000000";"0";"239.250000";"GP497/2";"";"1";"15";"";"0.000000";"0.000000";"0";"Компактная батарея салютов We are the night GP497/2 на 16 выстрелов с 4мя эффектами: Красная,серебряная, розовая волна переходящая в белые трещащие хризантемы. . Калибр ствола 0,8", позволяет вылететь заряду на высоту до 30 метров. Время работы изделия 22 секунды. Батарея салютов We are the night GP497/2 - это оригинальный подарок к вашему празднику.";"Компактная батарея салютов We are the night GP497/2 на 16 выстрелов с 4мя эффектами: Красная,серебряная, розовая волна переходящая в белые трещащие хризантемы. . Калибр ствола 0,8", позволяет вылететь заряду на высоту до 30 метров. Время работы изделия 22 секунды. Батарея салютов We are the night GP497/2 - это оригинальный подарок к вашему празднику.";"We are the night  (0,8''x 16)";"";"GP497/2";"we-are-the-night-08-x-16";"";"";"1";"2017-11-12 12:33:51";"1";"0";"new";"1";
"1684";"1";"18";"Петарды";"553.000000";"0";"304.150000";"GP493";"";"1";"15";"";"0.000000";"0.000000";"0";"Компактная батарея салютов&nbsp;Word GP493&nbsp; на&nbsp;19 выстрелов с 3 эффектами: Красно-зеленая волна, переходящая в белые трещащие хризантемы. Калибр ствола 0,8", позволяет вылететь заряду на высоту до 30 метров. Время работы изделия 26 секунды. Батарея салютов&nbsp;Word&nbsp;GP493 - это оригинальный подарок к вашему празднику.";"Компактная батарея салютов&nbsp;Word&nbsp;GP493&nbsp; на&nbsp;19&nbsp;выстрелов с 3 эффектами: Красно-зеленая волна, переходящая в белые трещащие хризантемы. Калибр ствола 0,8", позволяет вылететь заряду на высоту до 30 метров. Время работы изделия 26&nbsp;секунды. Батарея салютов&nbsp;Word&nbsp;GP493 - это оригинальный подарок к вашему празднику.";"Word (0,8''x 19)";"";"GP493";"word-08-x-19";"";"";"1";"2017-11-12 12:44:52";"1";"0";"new";"1";
"1685";"1";"0";"Петарды";"666.000000";"0";"366.300000";"GP498";"";"1";"15";"";"0.000000";"0.000000";"0";"Компактная батарея салютов Dream GP498  на 25 выстрелов с 3 эффектами: Красно-зеленая волна, переходящая в белые трещащие хризантемы. Калибр ствола 0,8", позволяет вылететь заряду на высоту до 30 метров. Время работы изделия 29 секунды. Батарея салютов Dream GP498 - это оригинальный подарок к вашему празднику.";"Компактная батарея салютов Dream GP498  на 25 выстрелов с 3 эффектами: Красно-зеленая волна, переходящая в белые трещащие хризантемы. Калибр ствола 0,8", позволяет вылететь заряду на высоту до 30 метров. Время работы изделия 29 секунды. Батарея салютов Dream GP498 - это оригинальный подарок к вашему празднику.";"Dream (0.8''x 25)";"";"GP498";"dream-08-x-25";"";"";"1";"2017-11-12 12:52:21";"1";"0";"new";"1";
"1686";"1";"0";"Петарды";"675.000000";"0";"371.250000";"GP498/2";"";"1";"15";"";"0.000000";"0.000000";"0";"Компактная батарея салютов Sofia GP498/2  на 25 выстрелов с 3 эффектами: Красно-,белая волна, переходящая в белые трещащие хризантемы. Калибр ствола 0,8", позволяет вылететь заряду на высоту до 30 метров. Время работы изделия 29 секунды. Батарея салютов Sofia GP498/2- это оригинальный подарок к вашему празднику";"Компактная батарея салютов Sofia GP498/2  на 25 выстрелов с 3 эффектами: Красно-белая волна, переходящая в белые трещащие хризантемы. Калибр ствола 0,8", позволяет вылететь заряду на высоту до 30 метров. Время работы изделия 29 секунды. Батарея салютов Sofia GP498/2- это оригинальный подарок к вашему празднику";"Sofia (0.8''x25)";"";"GP498/2";"sofia-08-x-25";"";"";"1";"2017-11-12 13:01:26";"1";"0";"new";"1";
"1687";"1";"2";"Петарды";"1137.000000";"0";"625.350000";"MC107";"";"1";"15";"";"0.000000";"0.000000";"0";"Компактная батарея салютов Show MC107 на 36 выстрелов c 4мя пиротехническими эффектами. Калибр 0,8''. Высота вылета до 30 метров.Время работы изделия 42 сек.";"Компактная батарея салютов Show MC107 на 36 выстрелов c 4мя пиротехническими эффектами. Калибр 0,8''. Высота вылета до 30 метров.Время работы изделия 42 сек.";"Show (0.8'' x36)";"";"MC107 ";"show-08-x-36";"";"";"1";"2017-11-12 13:10:26";"1";"0";"new";"1";
"1688";"1";"0";"Петарды";"3529.000000";"0";"1940.950000";"MC134";"";"1";"15";"";"0.000000";"0.000000";"0";"Компактная батарея салютов Wind МС 134 на 100 выстрелов c 9-ю пиротехническими эффектами. Калибр 0,8''. Высота вылета до 30 метров.Время работы изделия 57 сек.";"Компактная батарея салютов Wind МС 134 на 100 выстрелов c 9-ю пиротехническими эффектами. Калибр 0,8''. Высота вылета до 30 метров.Время работы изделия 57 сек.";"Wind (0,8'' x 100)";"";" МС 134";"wind-08-x-100";"";"";"1";"2017-11-12 13:18:34";"1";"0";"new";"1";
"1689";"1";"42";"Петарды";"540.000000";"0";"297.000000";"GW218-74";"Е-С758";"1";"15";"";"0.000000";"18.513900";"0";"Компактная батарея салютов Red pion  GW218-74 на 12 выстрелов с 5-ю эффектами: Красная,серебряная, розовая волна переходящая в белые трещащие хризантемы. Калибр ствола 25мм , позволяет вылететь заряду на высоту до 35 метров. Время работы изделия 22 секунды. Батарея салютов Red pion  GW218-74 - это оригинальный подарок к вашему празднику.";"Компактная батарея салютов Red pion  GW218-74 на 12 выстрелов с 5-ю эффектами: Красная,серебряная, розовая волна переходящая в белые трещащие хризантемы. Калибр ствола 25мм , позволяет вылететь заряду на высоту до 35 метров. Время работы изделия 22 секунды. Батарея салютов Red pion  GW218-74 - это оригинальный подарок к вашему празднику.";"Red pion  (1.0'' x 12)";"";"У нас Вы можете купить Батареи салютов Red pion  (1.0'' x 12)  GW218-74 ОПТОМ по самым низким ценам!";"red-pion-10-x-12";"";"";"1";"2017-11-12 13:32:13";"1";"0";"new";"1";
"1690";"1";"12";"Петарды";"794.000000";"0";"397.000000";"GP475";"ТС772";"1";"15";"";"0.000000";"5.750000";"0";"";"";"Батареи салютов Новогодний корпоратив (1,0"х 80)  МОДУЛЬ ТС772 ОПТОМ";"";"У нас Вы можете купить Батареи салютов Новогодний корпоратив (1,0"х 80)  МОДУЛЬ ТС772 ОПТОМ по самым низким ценам!";"novogodnij-korporativ-10kh-80-modul";"";"";"1";"2017-11-12 13:42:51";"1";"0";"new";"1";
"1691";"1";"9";"Петарды";"309.000000";"0";"169.950000";"ТС581";"ТС581";"1";"3";"";"0.000000";"0.269370";"0";"";"";"Батареи салютов Микс-фикс (0,7" х 10) ТС581 ОПТОМ";"";"У нас Вы можете купить Батареи салютов Микс-фикс (0,7" х 10) ТС581 ОПТОМ по самым низким ценам!";"miks-fiks-07-kh-10";"";"";"1";"2017-11-12 13:49:50";"1";"0";"new";"1";
"1692";"1";"0";"Петарды";"919.000000";"0";"505.450000";"GP510";"";"1";"15";"";"0.000000";"0.000000";"0";"Компактная батарея салютов Wonderful perfomanse  GP510  на 19 выстрелов c 4мя пиротехническими эффектами. Калибр 1.0''. Высота вылета до 30 метров.Время работы изделия 37 сек.";"Компактная батарея салютов Wonderful perfomanse  GP510  на 19 выстрелов c 4мя пиротехническими эффектами. Калибр 1.0''. Высота вылета до 30 метров.Время работы изделия 37 сек.";"Wonderful perfomanse (1,0'' x 19)";"";"GP510";"wonderful-perfomanse-10-x-19";"";"";"1";"2017-11-12 13:59:03";"1";"0";"new";"1";
"1693";"1";"0";"Петарды";"1241.000000";"0";"682.550000";"GWM5033";"";"1";"15";"";"0.000000";"0.000000";"0";"Компактная батарея салютов Deep yellow  GWM5033 на 19 выстрелов c 4мя пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 40 сек.";"Компактная батарея салютов Deep yellow  GWM5033 на 19 выстрелов c 4мя пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 40 сек.";"Deep yellow  (1.2''x 19)";"";"  GWM5033";"deep-yellow-12-x-19";"";"";"1";"2017-11-12 14:10:45";"1";"0";"new";"1";
"1694";"1";"0";"Петарды";"1786.000000";"0";"982.300000";"MC098";"";"1";"15";"";"0.000000";"0.000000";"0";"Компактная батарея салютов Speed MC098  на 25 выстрелов c 4мя пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 44 сек.";"Компактная батарея салютов Speed MC098  на 25 выстрелов c 4мя пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 44 сек.";"Speed (1.2'' x25)";"";" MC098";"speed-12-x-25";"";"";"1";"2017-11-12 14:16:53";"1";"0";"new";"1";
"1695";"1";"0";"Петарды";"744.000000";"0";"409.200000";"SB-13-02";"";"1";"15";"";"0.000000";"0.000000";"0";"Компактная батарея салютов Splendid SB-13-02  на 13 выстрелов 3 пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 21 сек.";"Компактная батарея салютов Splendid SB-13-02  на 13 выстрелов 3 пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 21 сек.";"Splendid  (1,2'' x 13)";"";"SB-13-02";"splendid-12-x-13";"";"";"1";"2017-11-12 14:23:43";"1";"0";"new";"1";
"1696";"1";"4";"Петарды";"1179.000000";"0";"648.450000";"SB-19-03";"";"1";"15";"";"0.000000";"0.000000";"0";"Компактная батарея салютов Love of green SB-19-03  на 19 выстрелов 3 пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 32 сек.";"Компактная батарея салютов Love of green SB-19-03  на 19 выстрелов 3 пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 32 сек.";"Love of green (1.2'' x 19)";"";" SB-19-03";"love-of-green-12-x-19";"";"";"1";"2017-11-12 14:40:24";"1";"0";"new";"1";
"1697";"1";"0";"Петарды";"1405.000000";"0";"772.750000";"SB-25-03";"";"1";"15";"";"0.000000";"0.000000";"0";"Компактная батарея салютов&nbsp;Big sure&nbsp; SB-25-03&nbsp;на&nbsp;25 выстрелов&nbsp;c 5&nbsp;пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия&nbsp;39 сек.";"Компактная батарея салютов&nbsp;Big sure&nbsp;&nbsp;SB-25-03&nbsp;на&nbsp;25&nbsp;выстрелов&nbsp;c&nbsp;5&nbsp;пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия&nbsp;39&nbsp;сек.";"Big sure  (1,2'' x 25)";"";"SB-25-03";"big-sure-12-x-25";"";"";"1";"2017-11-12 14:48:17";"1";"0";"new";"1";
"1698";"1";"0";"Петарды";"2650.000000";"0";"1325.000000";"С039";"";"1";"9";"";"0.000000";"0.000000";"0";"Разноцветные пальмы с треском; -Золотые пальмы с зелеными и синими и красными звездами; -Золотые ивы с разноцветными звездами.";"Разноцветные пальмы с треском; -Золотые пальмы с зелеными и синими и красными звездами; -Золотые ивы с разноцветными звездами.";"Русский сувенир  (1"-1,2"-1,5"х 31)";"";"С 039 ";"russkij-suvenir-1-12-15kh-31";"";"";"1";"2017-11-12 15:50:05";"1";"0";"new";"1";
"1699";"1";"0";"Петарды";"3150.000000";"0";"1575.000000";"С068";"";"1";"9";"";"0.000000";"0.000000";"0";"Золотые короны из парчи с разноцветными звездами; -Трещащие ивы; -Финал: залп из разноцветных пионов";"Золотые короны из парчи с разноцветными звездами; -Трещащие ивы; -Финал: залп из разноцветных пионов";"Салют Победы  (1"-1,2"х 39)";"";"С 068";"salyut-pobedy-1-12kh-39";"";"";"1";"2017-11-12 15:58:25";"1";"0";"new";"1";
"1700";"1";"3";"Петарды";"1650.000000";"0";"825.000000";"D7702";"";"1";"16";"";"0.000000";"0.000000";"0";"Сферический красный разрыв со вспышками и голубыми жемчужинами,зеленый взрыв с гранатовыми жемчужинами в зеленой вспышке,серебристое мерцание с серебристыми рыбками в голубой вспышке в финале серебряный сферический взрыв с сотнями трещащих хризантем.";"Сферический красный разрыв со вспышками и голубыми жемчужинами,зеленый взрыв с гранатовыми жемчужинами в зеленой вспышке,серебристое мерцание с серебристыми рыбками в голубой вспышке в финале серебряный сферический взрыв с сотнями трещащих хризантем.";"Cлезы ангела   (1,2"х25) ";"";"D7702 ";"clezy-angela-12kh25";"";"";"1";"2017-11-12 16:19:42";"1";"0";"new";"1";
"1701";"1";"0";"Петарды";"2520.000000";"0";"1260.000000";"D7900";"";"1";"16";"";"0.000000";"0.000000";"0";"Ассорти пальмовых и сферических разрывов с мерцающими звездами и разноцветными жемчужинами, залповые кометы с шлейфом,переходящие в сферические разрывы с зелеными звездами и мерцанием. В финале двойной разрыв в виде  белых георгин.";"Ассорти пальмовых и сферических разрывов с мерцающими звездами и разноцветными жемчужинами, залповые кометы с шлейфом,переходящие в сферические разрывы с зелеными звездами и мерцанием. В финале двойной разрыв в виде  белых георгин.";" Сочельник   (1,2"х36)";"";"D7900 ";"sochelnik-12kh36";"";"";"1";"2017-11-12 16:30:03";"1";"0";"new";"1";
"1702";"1";"0";"Петарды";"3400.000000";"0";"1700.000000";"D7982";"";"1";"16";"";"0.000000";"0.000000";"0";"Сферический красный разрыв со вспышками и голубыми жемчужинами,зеленый взрыв с гранатовыми жемчужинами в зеленой вспышке,серебристое мерцание с серебристыми рыбками в голубой вспышке в финале серебряный сферический взрыв с сотнями трещащих хризантем.";"Сферический красный разрыв со вспышками и голубыми жемчужинами,зеленый взрыв с гранатовыми жемчужинами в зеленой вспышке,серебристое мерцание с серебристыми рыбками в голубой вспышке в финале серебряный сферический взрыв с сотнями трещащих хризантем.";"Звездная россыпь   (1,2"х49)";"";"D7982";"zvezdnaya-rossyp-12kh49";"";"";"1";"2017-11-12 16:35:19";"1";"0";"new";"1";
"1703";"1";"4";"Петарды";"2580.000000";"0";"1290.000000";"D8330";"";"1";"16";"";"0.000000";"0.000000";"0";"Поочередные залпы комет разрываются разноцветными мерцающими звездами, переходящими в трещащие хризантемы, сквозь которые пролетает комета со свистом; золотые георгины с красными мерцающими жемчужинами; свистящие волчки взрываются тысячей разноцветных мерцающих звезд и хризантем; в финале пушистые шуршащие волчки переходят в облако трещащих хризантем с красными и зелеными жемчужинами. ";"Поочередные залпы комет разрываются разноцветными мерцающими звездами, переходящими в трещащие хризантемы, сквозь которые пролетает комета со свистом; золотые георгины с красными мерцающими жемчужинами; свистящие волчки взрываются тысячей разноцветных мерцающих звезд и хризантем; в финале пушистые шуршащие волчки переходят в облако трещащих хризантем с красными и зелеными жемчужинами. ";"Калейдоскоп   (1"х64)";"";"D8330 ";"kalejdoskop-1kh64";"";"";"1";"2017-11-12 16:42:51";"1";"0";"new";"1";
"1704";"1";"3";"Петарды";"13000.000000";"0";"6500.000000";"БСП0510012";"";"1";"5";"";"0.000000";"0.000000";"0";"Золотые ивы с красным мерцанием; серебряные пальмы с зеленым жемчужинами; красные хризантемы; разноцветные мерцающие пионы; серебряные мерцающие облака с желтыми звездами; золотая парча в мелком треске. Финал – трещащие облака с разноцветными жемчужинами.";"Золотые ивы с красным мерцанием; серебряные пальмы с зеленым жемчужинами; красные хризантемы; разноцветные мерцающие пионы; серебряные мерцающие облака с желтыми звездами; золотая парча в мелком треске. Финал – трещащие облака с разноцветными жемчужинами.";"Свадебный букет (1,2''x 100)";"";"БСП0510012";"svadebnyj-buket-12-x-100";"";"";"1";"2017-11-13 15:41:59";"1";"0";"new";"1";
"1705";"1";"2";"Петарды";"13000.000000";"0";"6500.000000";"БСП0610012";"";"1";"5";"";"0.000000";"0.000000";"0";"Разноцветные мерцающие пионы; пальмы в красном мерцание; золотая парча с синими жемчужинами; красные хризантемы с зеленым блеском; трещащие пальмы и красные звезды. Финал – золотой трещащий букет.";"Разноцветные мерцающие пионы; пальмы в красном мерцание; золотая парча с синими жемчужинами; красные хризантемы с зеленым блеском; трещащие пальмы и красные звезды. Финал – золотой трещащий букет.";"Остров Пасхи (1,2'' x100)";"";"БСП0610012";"ostrov-paskhi-012x100";"";"";"1";"2017-11-13 15:53:17";"1";"0";"new";"1";
"1706";"1";"3";"Петарды";"18000.000000";"0";"9000.000000";"БСП0130008";"";"1";"5";"";"0.000000";"0.000000";"0";"Батарея салютов 300 зарядов калибра 0,8" Поочерёдная смена эффектов: разноцветные хризантемы; мерцающие пионы; золотые ивы; трещащие облака; свистящие змейки.";"Батарея салютов 300 зарядов калибра 0,8" Поочерёдная смена эффектов: разноцветные хризантемы; мерцающие пионы; золотые ивы; трещащие облака; свистящие змейки.";"Галантный век (0,8'' x 300)";"";"БСП0130008";"galantnyj-vek-08-x300";"";"";"1";"2017-11-13 16:07:35";"1";"0";"new";"1";
"1707";"1";"3";"Петарды";"27000.000000";"0";"13500.000000";"БСП0230010";"";"1";"5";"";"0.000000";"0.000000";"0";"Разноцветные пионы; серебряные хризантемы с красными звездами; золотая парча  в зеленом мерцании;  мерцающие сферы; трещащие цветы. Финал - разноцветные пионы переходят в трещащее облако.";"Разноцветные пионы; серебряные хризантемы с красными звездами; золотая парча  в зеленом мерцании;  мерцающие сферы; трещащие цветы. Финал - разноцветные пионы переходят в трещащее облако.";"Испаньола (1'' x 300)";"";"БСП0230010";"ispanola-1-x-300-";"";"";"1";"2017-11-13 16:21:22";"1";"0";"new";"1";
"1708";"1";"0";"Петарды";"13600.000000";"0";"6800.000000";"БСП0204918";"";"1";"5";"";"0.000000";"0.000000";"0";"Разноцветные стробирующие сферы; Золотые пальмы; трещащие ромашки. Финал: облако из множества цветных звезд и переливающихся жемчужин.";"Разноцветные стробирующие сферы; Золотые пальмы; трещащие ромашки. Финал: облако из множества цветных звезд и переливающихся жемчужин.";"Танжер (1,8'' х 49)";"";"БСП0204918";"tanzher-18-x-49";"";"";"1";"2017-11-13 16:33:20";"1";"0";"new";"1";
"1709";"1";"0";"Петарды";"1080.000000";"0";"540.000000";"БСР0203008-12";"";"1";"5";"";"0.000000";"0.000000";"0";"Золотые змейки; серебряные пионы с красными звездами; золотая ива с синими жемчужинами; золотые пальмы с зелеными звездами; золотые трещащие облака с пурпурными жемчужинами; ивы с мелким треском. Финал – парча с серебряным блеском.";"Золотые змейки; серебряные пионы с красными звездами; золотая ива с синими жемчужинами; золотые пальмы с зелеными звездами; золотые трещащие облака с пурпурными жемчужинами; ивы с мелким треском. Финал – парча с серебряным блеском.";"Альбатрос ( 0,8"-1,2" х 30)";"";"БСР0203008-12";"albatros-08-12-kh-30";"";"";"1";"2017-11-13 16:41:24";"1";"0";"new";"1";
"1710";"1";"5";"Петарды";"8500.000000";"0";"4250.000000";"БСР0306808-12";"";"1";"5";"";"0.000000";"0.000000";"0";"Красно-белые мерцающие сферы; золотые ивы с синими жемчужинами; серебряные пальмы с красными блестками; трещащие пальмы с серебряным блеском; белые хризантемы с зеленым блеском; свист. Финал – букет из трещащих ив.";"Красно-белые мерцающие сферы; золотые ивы с синими жемчужинами; серебряные пальмы с красными блестками; трещащие пальмы с серебряным блеском; белые хризантемы с зеленым блеском; свист. Финал – букет из трещащих ив.";"Ирбис (0,8"-1,2"х 68)";"";"БСР0306808-12";"irbis-08-12kh-68";"";"";"1";"2017-11-13 16:48:03";"1";"0";"new";"1";
"1711";"1";"0";"Петарды";"5600.000000";"0";"2800.000000";"БСК0108110";"";"1";"5";"";"0.000000";"0.000000";"0";"Красные или зеленые пионы с мерцанием; красные или зеленые пионы с золотым треском; букет из золотых ив с красным или зеленым блеском; сине-белые мерцающие пионы; серебряные рыбы и синие жемчужины. Финал - золотое трещащее облако.";"Красные или зеленые пионы с мерцанием; красные или зеленые пионы с золотым треском; букет из золотых ив с красным или зеленым блеском; сине-белые мерцающие пионы; серебряные рыбы и синие жемчужины. Финал - золотое трещащее облако.";"Крестоносец (1"х81)";"";"БСК0108110";"krestonosec-1kh81";"";"";"1";"2017-11-13 16:59:44";"1";"0";"new";"1";
"1712";"1";"0";"Петарды";"3500.000000";"0";"1750.000000";"БСК0104608-10-12";"";"1";"5";"";"0.000000";"0.000000";"0";"Красные или зеленные пионы с треском; серебряные рыбки с синими жемчужинами; золотой треск; разноцветные хризантемы с серебряным блеском; золотые ивы. Финал – серебряное мерцающее облако.
";"Красные или зеленные пионы с треском; серебряные рыбки с синими жемчужинами; золотой треск; разноцветные хризантемы с серебряным блеском; золотые ивы. Финал – серебряное мерцающее облако.
";"Экскалибур (0.8"-1"-1.2"х 46)";"";"БСК0104608-10-12";"ekskalibur-08-1-12kh-46";"";"";"1";"2017-11-13 17:07:08";"1";"0";"new";"1";
"1713";"1";"0";"Петарды";"2750.000000";"0";"1375.000000";"А7300";"";"1";"10";"";"0.000000";"0.000000";"0";"Зеленые, красные и синие звезды раскрываются красными георгинами в зеленом и серебряном мерцании, серебряными кокосами в красном мерцании, золотыми кокосами в синих жемчужинах. В финале залп нескольких зарядов - золотая ива переходит в эффект тысячи хризантем";"Зеленые, красные и синие звезды раскрываются красными георгинами в зеленом и серебряном мерцании, серебряными кокосами в красном мерцании, золотыми кокосами в синих жемчужинах. В финале залп нескольких зарядов - золотая ива переходит в эффект тысячи хризантем";"Галактика  25 (1,25"х25)";"";"А7300";"galaktika-25125kh25";"";"";"1";"2017-11-13 17:15:48";"1";"0";"new";"1";
"1714";"1";"8";"Петарды";"2750.000000";"0";"1375.000000";"А7309";"";"1";"10";"";"0.000000";"0.000000";"0";"Комета красной мерцающей ивы раскрывается серебряным мерцанием и эффектом тысячи хризантем";"Комета красной мерцающей ивы раскрывается серебряным мерцанием и эффектом тысячи хризантем";"Озеро Титикака (1,25"х25)";"";"А7309";"ozero-titikaka-125kh25";"";"";"1";"2017-11-13 17:23:22";"1";"0";"new";"1";
"1715";"1";"8";"Петарды";"2750.000000";"0";"1375.000000";"А7310";"";"1";"10";"";"0.000000";"0.000000";"0";"Разноцветные звезды раскрываются золотыми кокосами в пионах и серебряном мерцании.";"Разноцветные звезды раскрываются золотыми кокосами в пионах и серебряном мерцании.";"Золотая серия 25 (1,25"х25)";"";"А7310";"zolotaya-seriya-25-125kh25";"";"";"1";"2017-11-13 17:30:04";"1";"0";"new";"1";
"1716";"1";"-1";"Петарды";"2400.000000";"0";"1200.000000";"А7312";"";"1";"10";"";"0.000000";"0.000000";"0";"Двухуровневая батарея салютов: на нижнем уровне букеты золотого мерцания с треском, на верхнем уровне: красные звезды раскрываются красными георгинами в мерцающих жемчужинах, зеленые звезды раскрываются шипящими золотыми кокосами, синие звезды раскрываются синими пионами с ниспадающим мерцанием, пурпурные звезды раскрываются красными и зелеными звездами с золотым мерцанием.";"Двухуровневая батарея салютов: на нижнем уровне букеты золотого мерцания с треском, на верхнем уровне: красные звезды раскрываются красными георгинами в мерцающих жемчужинах, зеленые звезды раскрываются шипящими золотыми кокосами, синие звезды раскрываются синими пионами с ниспадающим мерцанием, пурпурные звезды раскрываются красными и зелеными звездами с золотым мерцанием.";"Зимний сад (1,25"х 25)";"";"А7312";"zimnij-sad-125kh-25";"";"";"1";"2017-11-13 17:39:56";"1";"0";"new";"1";
"1717";"1";"5";"Петарды";"2750.000000";"0";"1375.000000";"А7313";"";"1";"10";"";"0.000000";"0.000000";"0";"Двухуровневая батарея салютов: на нижнем уровне золотой мерцающий бурак, на верхнем уровне зеленые звезды раскрываются золотыми мерцающими стрелами с красными и зелеными вспышками. В финале одновременный залп зеленых звезд с треском раскрывается золотыми стрелами в серебряном мерцании.";"Двухуровневая батарея салютов: на нижнем уровне золотой мерцающий бурак, на верхнем уровне зеленые звезды раскрываются золотыми мерцающими стрелами с красными и зелеными вспышками. В финале одновременный залп зеленых звезд с треском раскрывается золотыми стрелами в серебряном мерцании.";"Рог Изобилия (1,25"х25)";"";"А7313";"rog-izobiliya-125kh25";"";"";"1";"2017-11-13 17:45:02";"1";"0";"new";"1";
"1718";"1";"7";"Петарды";"2750.000000";"0";"1375.000000";"А7314";"";"1";"10";"";"0.000000";"0.000000";"0";"Зеленые звезды раскрываются серебряными коронами с красными и пурпурными звездами на острие; красные звезды раскрываются золотыми стрелами с серебряным мерцанием на острие в зеленых и синих жемчужинах; в финале одновременный залп красных звезд раскрывается трещащей мерцающей короной в красном мерцании.";"Зеленые звезды раскрываются серебряными коронами с красными и пурпурными звездами на острие; красные звезды раскрываются золотыми стрелами с серебряным мерцанием на острие в зеленых и синих жемчужинах; в финале одновременный залп красных звезд раскрывается трещащей мерцающей короной в красном мерцании.";"Голубой Огонек (1,25"х25)";"";"А7314";"goluboj-ogonek-125kh25";"";"";"1";"2017-11-13 17:52:05";"1";"0";"new";"1";
"1719";"1";"0";"Петарды";"2200.000000";"0";"1100.000000";"А7381";"";"1";"10";"";"0.000000";"0.000000";"0";"Эффект: Красные кометы раскрываются красными жемчужинами с треском; зеленые кометы раскрываются пурпурно-зелеными пионами в золотом мерцании, зелеными жемчужинами в зеленом мерцании и пурпурными кокосами с треском; желтые кометы раскрываются желтыми пионами в белом мерцании; красные кометы раскрываются красно- зелеными пионами с трещащими хризантемами.";"Эффект: Красные кометы раскрываются красными жемчужинами с треском; зеленые кометы раскрываются пурпурно-зелеными пионами в золотом мерцании, зелеными жемчужинами в зеленом мерцании и пурпурными кокосами с треском; желтые кометы раскрываются желтыми пионами в белом мерцании; красные кометы раскрываются красно- зелеными пионами с трещащими хризантемами.";"Фестиваль (модуль) (1" х 36)";"";"А7381";"festival-modul-1-kh-36";"";"";"1";"2017-11-13 17:58:58";"1";"0";"new";"1";
"1720";"1";"2";"Петарды";"2500.000000";"0";"1250.000000";"А7382";"";"1";"10";"";"0.000000";"0.000000";"0";"Эффект Красные, зеленые, желтые и серебряные кометы раскрываются красными кокосами и пурпурными пионами в белом мерцании, зелеными кокосами и красными пионами в зеленом мерцании, желтыми кокосами с зелеными пионами с треском, серебряными кокосами с трещащими хризантемами; серебряные кометы раскрываются синими пионами в золотом мерцании; золотые кометы раскрываются трещащими кокосами в  мерцании";"Эффект: Красные, зеленые, желтые и серебряные кометы раскрываются красными кокосами и пурпурными пионами в белом мерцании, зелеными кокосами и красными пионами в зеленом мерцании, желтыми кокосами с зелеными пионами с треском, серебряными кокосами с трещащими хризантемами; серебряные кометы раскрываются синими пионами в золотом мерцании; золотые кометы раскрываются трещащими кокосами в желтом мерцании.";"Мир салютов (модуль) (1,1" х 36)";"";"А7382";"mir-salyutov-modul-11kh36";"";"";"1";"2017-11-13 18:05:07";"1";"0";"new";"1";
"1721";"1";"0";"Петарды";"2750.000000";"0";"1375.000000";"А7383";"";"1";"10";"";"0.000000";"0.000000";"0";"Красные звезды раскрываются серебряными кокосами в красных пионах, золотые кометы раскрываются кокосами в зеленых пионах, золотые звезды раскрываются золотыми коронами в серебряных мерцающих пионах, красные звезды раскрываются красными трещащими мерцающими стрелами, зеленые звезды раскрываются золотыми коронами в зеленых пионах, переходящих в трещащее мерцание тысячи хризантем.";"Красные звезды раскрываются серебряными кокосами в красных пионах, золотые кометы раскрываются кокосами в зеленых пионах, золотые звезды раскрываются золотыми коронами в серебряных мерцающих пионах, красные звезды раскрываются красными трещащими мерцающими стрелами, зеленые звезды раскрываются золотыми коронами в зеленых пионах, переходящих в трещащее мерцание тысячи хризантем.";"Новый год (1"х36)";"";"А7383";"novyj-god-1kh36";"";"";"1";"2017-11-13 18:10:16";"1";"0";"new";"1";
